NombreLeccion,CanalYouTube,UrlYouTube,CursoNombre,CursoUrl,CursoId,LeccionId
Documentación II,BIMTECH SOLUTIONS,https://youtube.com/watch?v=7YHhxf1KuYU,Diplomado en ArchiCAD,https://edutin.com/curso-de-archicad-4346,4346,105472
Documentación I,BIMTECH SOLUTIONS,https://youtube.com/watch?v=eCXV70daykg,Diplomado en ArchiCAD,https://edutin.com/curso-de-archicad-4346,4346,105471
"Publicación, vínculos y su administración",BIMTECH SOLUTIONS,https://youtube.com/watch?v=M6VkitDAzSo,Diplomado en ArchiCAD,https://edutin.com/curso-de-archicad-4346,4346,105474
MEP,BIMTECH SOLUTIONS,https://youtube.com/watch?v=YdaY4-_RiEU,Diplomado en ArchiCAD,https://edutin.com/curso-de-archicad-4346,4346,105393
Concepto de planificación de proyectos,Biyuyo Academy,https://youtube.com/watch?v=JvUbE9i7UmE,Diplomado en Microsoft Project,https://edutin.com/curso-de-project,1920,142482
Elementos del arte: espacio,Blanca Castro Art Studio,https://youtube.com/watch?v=ADGhnhX7egI,Editor de Gráficos Vectoriales con Adobe Illustrator,https://edutin.com/curso-de-illustrator-3738,3738,111143
Fingerprinting,BorjaGalisteo,https://youtube.com/watch?v=fak2k-qx48U,Diplomado en Pentest,https://edutin.com/curso-de-pentest-4369,4369,109039
H.264 (AVC) versus H.265 (HEVC),BoxCast,https://youtube.com/watch?v=cEJ0iYEqORE,Diplomado en Producción Audiovisual,https://edutin.com/curso-de-produccion-audiovisual-2081,2081,104071
Código de ética del PMI,BSG Institute,https://youtube.com/watch?v=x54RYlARfEs,Diplomado en Microsoft Project,https://edutin.com/curso-de-project,1920,142604
Rollos formatos y emulsiones,Buen Rollo,https://youtube.com/watch?v=E7AAZWjISzM,Diplomado en Fotografía profesional,https://edutin.com/curso-de-fotografia-4300,4300,100966
Desarrollo de competencias digitales,Business+,https://youtube.com/watch?v=lca9lCOuj_A,Diplomado en Microsoft Outlook,https://edutin.com/curso-de-outlook-1925,1925,145263
DHCP,CADISAC,https://youtube.com/watch?v=2e0J37CCxto,fundamentos de cisco packet tracer,https://edutin.com/curso-de-Cisco-Packet-Tracer,571,141029
Introducción al sonido,CallyBeat,https://youtube.com/watch?v=Kg9PDytEhs0,Diplomado en Producción Audiovisual,https://edutin.com/curso-de-produccion-audiovisual-2081,2081,113382
Herramientas de Drive,Cámara de Comercio de Zamora,https://youtube.com/watch?v=EjxkGEtf_pE,Google Drive,https://edutin.com/curso-de-drive-3988,3988,141475
Introducción a TRELLO,Camino Digital,https://youtube.com/watch?v=gGcLLDRVYcc,Diplomado en Microsoft Project,https://edutin.com/curso-de-project,1920,142531
Enrutamiento,Canó Academy RD,https://youtube.com/watch?v=Cy3WTgIcGKw,IPv6 Profesional,https://edutin.com/curso-de-ipv6-3548,3548,143272
Interfaz de PowerPoint,Capacitación Digital,https://youtube.com/watch?v=8e2CrxCWs7Q,Diplomado en Microsoft PowerPoint,https://edutin.com/curso-de-powerpoint,546,106283
Interfaz de Slides,Capacitacion herramientas de teletrabajo,https://youtube.com/watch?v=oBnLNLKWpzM,Google Drive,https://edutin.com/curso-de-drive-3988,3988,141520
Proyecciones de agotamiento,Capacitación-LACNIC,https://youtube.com/watch?v=-HIUT2ilCyU,IPv6 Profesional,https://edutin.com/curso-de-ipv6-3548,3548,75840
Definición de IPv6 - Parte 2,Capacitación-LACNIC,https://youtube.com/watch?v=2zjHCe0Y66I,IPv6 Profesional,https://edutin.com/curso-de-ipv6-3548,3548,75837
El uso de IPv6,Capacitación-LACNIC,https://youtube.com/watch?v=5IvTIzhrvC4,IPv6 Profesional,https://edutin.com/curso-de-ipv6-3548,3548,75838
Estrategia doble pila,Capacitación-LACNIC,https://youtube.com/watch?v=C_ekmx7v9m0,IPv6 Profesional,https://edutin.com/curso-de-ipv6-3548,3548,75844
"Protocolos asociados Path MTU Discovery, NDP",Capacitación-LACNIC,https://youtube.com/watch?v=Chzbg-il2z8,IPv6 Profesional,https://edutin.com/curso-de-ipv6-3548,3548,87239
Definición de IPv6 - Parte 1,Capacitación-LACNIC,https://youtube.com/watch?v=cVyhDp14fac,IPv6 Profesional,https://edutin.com/curso-de-ipv6-3548,3548,75836
Autoconfiguración Stateless,Capacitación-LACNIC,https://youtube.com/watch?v=D86t7ZITU2A,IPv6 Profesional,https://edutin.com/curso-de-ipv6-3548,3548,87240
Autoconfiguración Stateful,Capacitación-LACNIC,https://youtube.com/watch?v=Eiy4gHNxjaw,IPv6 Profesional,https://edutin.com/curso-de-ipv6-3548,3548,87241
Autoconfiguración Stateful (DHCPv6),Capacitación-LACNIC,https://youtube.com/watch?v=Eiy4gHNxjaw,IPv6 Profesional,https://edutin.com/curso-de-ipv6-3548,3548,143321
Traducción,Capacitación-LACNIC,https://youtube.com/watch?v=gTLK6uyLPCc,IPv6 Profesional,https://edutin.com/curso-de-ipv6-3548,3548,75846
IPv6 disponible v01,Capacitación-LACNIC,https://youtube.com/watch?v=iItLZ8IUorI,IPv6 Profesional,https://edutin.com/curso-de-ipv6-3548,3548,75842
Proveedores,Capacitación-LACNIC,https://youtube.com/watch?v=IJ7sbiJqxnM,IPv6 Profesional,https://edutin.com/curso-de-ipv6-3548,3548,87237
Conclusiones,Capacitación-LACNIC,https://youtube.com/watch?v=K3w_Gl3VCgI,IPv6 Profesional,https://edutin.com/curso-de-ipv6-3548,3548,87242
Mecanismos de transición,Capacitación-LACNIC,https://youtube.com/watch?v=LQQD7-8E4c8,IPv6 Profesional,https://edutin.com/curso-de-ipv6-3548,3548,75843
Recomendaciones generales,Capacitación-LACNIC,https://youtube.com/watch?v=md80CcXGjY8,IPv6 Profesional,https://edutin.com/curso-de-ipv6-3548,3548,87233
Desarrollo de IPv6,Capacitación-LACNIC,https://youtube.com/watch?v=qKJdCFFO3K0,IPv6 Profesional,https://edutin.com/curso-de-ipv6-3548,3548,75839
El cabezal de IPv6,Capacitación-LACNIC,https://youtube.com/watch?v=qoJkahpB5do,IPv6 Profesional,https://edutin.com/curso-de-ipv6-3548,3548,87234
El cabezal IPv6,Capacitación-LACNIC,https://youtube.com/watch?v=qoJkahpB5do,IPv6 Profesional,https://edutin.com/curso-de-ipv6-3548,3548,143315
Características generales,Capacitación-LACNIC,https://youtube.com/watch?v=qxVUOL9prHk,IPv6 Profesional,https://edutin.com/curso-de-ipv6-3548,3548,87235
Túneles,Capacitación-LACNIC,https://youtube.com/watch?v=sE3rPzhiswM,IPv6 Profesional,https://edutin.com/curso-de-ipv6-3548,3548,75845
Distribución y asignación de recursos,Capacitación-LACNIC,https://youtube.com/watch?v=sioBvZ7ciQE,IPv6 Profesional,https://edutin.com/curso-de-ipv6-3548,3548,87236
Planes de numeración,Capacitación-LACNIC,https://youtube.com/watch?v=xKFHp_tWOEM,IPv6 Profesional,https://edutin.com/curso-de-ipv6-3548,3548,87238
Espacio IPv4 disponible,Capacitación-LACNIC,https://youtube.com/watch?v=XqHPrtiE2_I,IPv6 Profesional,https://edutin.com/curso-de-ipv6-3548,3548,75841
Liderazgo e importancia en las empresas,Capacitate FCS,https://youtube.com/watch?v=Y0Ar2RwGHL8,Diplomado en Microsoft Project,https://edutin.com/curso-de-project,1920,142743
Comparación entre IPv4 e IPv6,Capacity Academy,https://youtube.com/watch?v=FjT0qoPOR18,IPv6 Profesional,https://edutin.com/curso-de-ipv6-3548,3548,143309
Proceso de cierre,Carlos Alberto Cañón Romero,https://youtube.com/watch?v=C_zqMVCq3r4,Diplomado en Microsoft Project,https://edutin.com/curso-de-project,1920,142599
Proceso de planificación PMI,Carlos Alberto Cañón Romero,https://youtube.com/watch?v=HcthGd38bBc,Diplomado en Microsoft Project,https://edutin.com/curso-de-project,1920,142590
Empezar en la fotografía analógica,Carlos Baselga,https://youtube.com/watch?v=5lllQFTqvKE,Diplomado en Fotografía profesional,https://edutin.com/curso-de-fotografia-4300,4300,100967
Conocer la cámara análoga,Carlos Baselga,https://youtube.com/watch?v=A_PnHKndBJk,Diplomado en Fotografía profesional,https://edutin.com/curso-de-fotografia-4300,4300,100964
Fundamentos de la fotografía analógica,Carlos Baselga,https://youtube.com/watch?v=AKR2QL_N2zE,Diplomado en Fotografía profesional,https://edutin.com/curso-de-fotografia-4300,4300,100973
Diferencia entre cámara analógica y digital,Carlos Baselga,https://youtube.com/watch?v=BvT3z1AYvEo,Diplomado en Fotografía profesional,https://edutin.com/curso-de-fotografia-4300,4300,100957
Fotografía creativa analógica,Carlos Baselga,https://youtube.com/watch?v=ovxMVWfdfbY,Diplomado en Fotografía profesional,https://edutin.com/curso-de-fotografia-4300,4300,100969
Aumentar la productividad al enviar correos,Carlos Castro - Herramientas de Productividad,https://youtube.com/watch?v=KImknit6FVA,Diplomado en Microsoft Outlook,https://edutin.com/curso-de-outlook-1925,1925,141692
Uso óptimo del calendario de Outlook,Carlos Castro - Herramientas de Productividad,https://youtube.com/watch?v=MODHfGYLSis,Diplomado en Microsoft Outlook,https://edutin.com/curso-de-outlook-1925,1925,141681
Configurar las tareas dentro de Outlook,Carlos Castro - Herramientas de Productividad,https://youtube.com/watch?v=P5-oDsxQQZo,Diplomado en Microsoft Outlook,https://edutin.com/curso-de-outlook-1925,1925,141680
Ordenar Outlook por categorías,Carlos Castro - Herramientas de Productividad,https://youtube.com/watch?v=U5bfKvLtz9k,Diplomado en Microsoft Outlook,https://edutin.com/curso-de-outlook-1925,1925,141691
Dual Stack,Carlos Cruz,https://youtube.com/watch?v=IjWEoeSXuc4,IPv6 Profesional,https://edutin.com/curso-de-ipv6-3548,3548,143311
Herramientas de Outlook,carlos fernando aldana galvan,https://youtube.com/watch?v=9bZ7jZZdUP4,Diplomado en Microsoft Outlook,https://edutin.com/curso-de-outlook-1925,1925,141641
Video game development (Desarrollo de videojuegos),Carlos Gonzalez Morcillo,https://youtube.com/watch?v=SEP-ccVfsrk,Fundamentos en Ciencias de la Computación,https://edutin.com/curso-de-introduccion-a-la-computacion-4164,4164,92910
Descargar e instalar MySQL Workbench,Carlos Master Web,https://youtube.com/watch?v=Pj5C7rkGrtc,Desarrollador PHP,https://edutin.com/curso-de-php,4495,150324
Diseño de una red compleja con múltiples subredes,Carlos Mejia,https://youtube.com/watch?v=oI_q4PQab-U,Fundamentos Profesionales en Redes de Computadoras,https://edutin.com/curso-de-redes-4158,4158,161143
Conceptos para revelar,Carlos Studio,https://youtube.com/watch?v=9U1y8Kgk3fc,Diplomado en Fotografía profesional,https://edutin.com/curso-de-fotografia-4300,4300,100989
Introducción al concepto de proyectos,CEC - IAEN,https://youtube.com/watch?v=y9AhMKUISZA,Diplomado en Microsoft Project,https://edutin.com/curso-de-project,1920,142474
Menú inicio,CECAL En Línea,https://youtube.com/watch?v=LANMTHbQYhM,Diplomado en Microsoft PowerPoint,https://edutin.com/curso-de-powerpoint,546,146529
La configuración del sonido en las cámaras profesionales,CEDU Uninorte,https://youtube.com/watch?v=MPq32fTq_u0,Diplomado en Producción Audiovisual,https://edutin.com/curso-de-produccion-audiovisual-2081,2081,113395
Bloqueo de objetos,CEDUCI,https://youtube.com/watch?v=fxk9PjRECQs,Editor de Gráficos Vectoriales con Adobe Illustrator,https://edutin.com/curso-de-illustrator-3738,3738,111209
Transformación libre,CEDUCI,https://youtube.com/watch?v=S90PNO7BZS0,Editor de Gráficos Vectoriales con Adobe Illustrator,https://edutin.com/curso-de-illustrator-3738,3738,111329
Trazo contorno,CEDUCI,https://youtube.com/watch?v=TK79mn43QUw,Editor de Gráficos Vectoriales con Adobe Illustrator,https://edutin.com/curso-de-illustrator-3738,3738,111243
Direccionamiento IP,Cegamer,https://youtube.com/watch?v=YSVo21r3wBg,Fundamentos Profesionales en Redes de Computadoras,https://edutin.com/curso-de-redes-4158,4158,93881
Concepto de preproducción,Centro de Arte y Tecnología,https://youtube.com/watch?v=OBas8IXxAjc,Diplomado en Producción Audiovisual,https://edutin.com/curso-de-produccion-audiovisual-2081,2081,113386
Configuración del servidor web,CeroWarnings CW,https://youtube.com/watch?v=yDcNtHxEnNA,Zentyal,https://edutin.com/curso-de-zentyal-3840,3840,159256
Elementos del proceso de cierre de PMI,CertCampus,https://youtube.com/watch?v=REJMWYSqtN4,Diplomado en Microsoft Project,https://edutin.com/curso-de-project,1920,142600
Elementos del proceso de seguimiento y control PMI,CertCampus,https://youtube.com/watch?v=uGSAwtV7BwQ,Diplomado en Microsoft Project,https://edutin.com/curso-de-project,1920,142598
El rol del director de proyectos,CertCampus,https://youtube.com/watch?v=uP2ouqUCUo8,Diplomado en Microsoft Project,https://edutin.com/curso-de-project,1920,142517
Metodología Híbrida,CertCampus,https://youtube.com/watch?v=VqNi72pjh3s,Diplomado en Microsoft Project,https://edutin.com/curso-de-project,1920,142514
Funciones y roles del proyecto,CertCampus,https://youtube.com/watch?v=z9WZqLE-eb0,Diplomado en Microsoft Project,https://edutin.com/curso-de-project,1920,142521
Usos de TRELLO en el desarrollo de proyectos,Cesar Augusto Perez Tafur,https://youtube.com/watch?v=nhRGj_zEjbI,Diplomado en Microsoft Project,https://edutin.com/curso-de-project,1920,142535
Insertar ecuaciones matemáticas,ChaloMat,https://youtube.com/watch?v=sRNBbNt7S0g,Diplomado en Microsoft PowerPoint,https://edutin.com/curso-de-powerpoint,546,146547
Definición de amperio,Charly Labs,https://youtube.com/watch?v=YTX2Trvrmpw,Fundamentos en Ciencias de la Computación,https://edutin.com/curso-de-introduccion-a-la-computacion-4164,4164,92875
Elementos del arte: formas,Chino Bautista,https://youtube.com/watch?v=Tbxb1Pa_y6A,Editor de Gráficos Vectoriales con Adobe Illustrator,https://edutin.com/curso-de-illustrator-3738,3738,111109
Modelado básico,christian cg,https://youtube.com/watch?v=9L-vvpOc0tU,Animación y Modelado con Maya,https://edutin.com/curso-de-maya-basico-4077,4077,147316
Opciones de escaneo de puertos con Nmap,Ciberseguridad Comprensible,https://youtube.com/watch?v=-AivhQL_82E,Diplomado en Pentest,https://edutin.com/curso-de-pentest-4369,4369,108973
Nmap,Ciberseguridad Comprensible,https://youtube.com/watch?v=4Zn6qgqxmWY,Diplomado en Pentest,https://edutin.com/curso-de-pentest-4369,4369,108970
Nmap Scripting Engine (NSE) y optimización,Ciberseguridad Comprensible,https://youtube.com/watch?v=CTmLLHGbvPs,Diplomado en Pentest,https://edutin.com/curso-de-pentest-4369,4369,108986
Reflectores,CineDigitalTV,https://youtube.com/watch?v=e8uI6xcQRJk,Diplomado en Producción Audiovisual,https://edutin.com/curso-de-produccion-audiovisual-2081,2081,113394
"Planos, movimientos y ángulos",cineStudio,https://youtube.com/watch?v=03yd0buMTYI,Diplomado en Producción Audiovisual,https://edutin.com/curso-de-produccion-audiovisual-2081,2081,104083
Descarga de la imagen de Centos 07,Ciscobyte,https://youtube.com/watch?v=7ve1xfMxpUQ,CentOS 7,https://edutin.com/curso-de-centos-7-3841,3841,158638
Interfaz de Catia V5,Clasmetika,https://youtube.com/watch?v=kaZgphHskvM,Diplomado en Modelado con Catia,https://edutin.com/curso-de-catia-2016,2016,109822
Formatos de almacenamiento de audio,CLAVEDIGITAL Training Center,https://youtube.com/watch?v=qbc0iGkPM24,Diplomado en Producción Audiovisual,https://edutin.com/curso-de-produccion-audiovisual-2081,2081,113384
Implementar el CRM adecuado para tu empresa,Clienty,https://youtube.com/watch?v=LmV2gge-NR4,Diplomado en CRM,https://edutin.com/curso-de-crm-2741,2741,133317
Pasos para implementar escritorios remotos,Clockwork Computer,https://youtube.com/watch?v=x7L0peKdMWU,Diplomado en Windows Server,https://edutin.com/curso-de-windows-server,4485,148283
Insertar imágenes y videos,Club Eduki,https://youtube.com/watch?v=h-R1MaAXOcc,Google Drive,https://edutin.com/curso-de-drive-3988,3988,141565
"Imágenes, Pixeles y RGB",Code.org,https://youtube.com/watch?v=15aqFQQVBWU,Experto en Desarrollo de Algoritmos,https://edutin.com/curso-de-programacion-avanzada-en-c,4217,95105
"Internet: paquetes, enrutamiento y confiabilidad",Code.org,https://youtube.com/watch?v=AYdF7b3nMto,Diplomado en Pentest,https://edutin.com/curso-de-pentest-4369,4369,108871
Directivas del Núcleo de NGINX,CodeStack,https://youtube.com/watch?v=-5-KVMyjF2Y,Diplomado en Administración de Servidores Web con NGINX,https://edutin.com/curso-de-nginx-4087,4087,158780
Enrutamiento de VLAN vía Troncal Nativo con un Router,CodeStack,https://youtube.com/watch?v=-G955QF11is,fundamentos de cisco packet tracer,https://edutin.com/curso-de-Cisco-Packet-Tracer,571,141001
Peticiones del Cliente,CodeStack,https://youtube.com/watch?v=1lmqJeweKBw,Diplomado en Administración de Servidores Web con NGINX,https://edutin.com/curso-de-nginx-4087,4087,158792
Habilitar PHP en Windows: Modo Escucha,CodeStack,https://youtube.com/watch?v=1vg24aNU_8E,Diplomado en Administración de Servidores Web con NGINX,https://edutin.com/curso-de-nginx-4087,4087,91484
ACL Extendidas: Bloquear Cualquier Protocolo IP,CodeStack,https://youtube.com/watch?v=2tsrrVPHS_c,fundamentos de cisco packet tracer,https://edutin.com/curso-de-Cisco-Packet-Tracer,571,141036
Directiva de Eventos de NGINX,CodeStack,https://youtube.com/watch?v=6XZEoPSbg94,Diplomado en Administración de Servidores Web con NGINX,https://edutin.com/curso-de-nginx-4087,4087,158781
Conexión a un router vía SSH,CodeStack,https://youtube.com/watch?v=bRsWI2WSSm8,fundamentos de cisco packet tracer,https://edutin.com/curso-de-Cisco-Packet-Tracer,571,140989
Recarga y reinicio del servidor para aplicar cambios en la configuración,CodeStack,https://youtube.com/watch?v=cdOn4sdAQvA,Diplomado en Administración de Servidores Web con NGINX,https://edutin.com/curso-de-nginx-4087,4087,158785
Enrutamiento dinámico con EIGRP con clases,CodeStack,https://youtube.com/watch?v=d3qrhHci4wE,fundamentos de cisco packet tracer,https://edutin.com/curso-de-Cisco-Packet-Tracer,571,141025
Configuración de NAT Estático,CodeStack,https://youtube.com/watch?v=dV9jK4g1uyw,fundamentos de cisco packet tracer,https://edutin.com/curso-de-Cisco-Packet-Tracer,571,141041
Tipos de MIME,CodeStack,https://youtube.com/watch?v=EYe-1YTuLbk,Diplomado en Administración de Servidores Web con NGINX,https://edutin.com/curso-de-nginx-4087,4087,91478
Configuración de Rutas y Archivos,CodeStack,https://youtube.com/watch?v=F1Qru__wkds,Diplomado en Administración de Servidores Web con NGINX,https://edutin.com/curso-de-nginx-4087,4087,158791
Enrutamiento estático con routers de respaldo,CodeStack,https://youtube.com/watch?v=g0hSfVgjXnw,fundamentos de cisco packet tracer,https://edutin.com/curso-de-Cisco-Packet-Tracer,571,140993
Configuración de Sockets y Hosts,CodeStack,https://youtube.com/watch?v=gymcqDhlSFc,Diplomado en Administración de Servidores Web con NGINX,https://edutin.com/curso-de-nginx-4087,4087,91479
Enrutamiento dinámico RIP Versión I y II,CodeStack,https://youtube.com/watch?v=HftQDAF8gfA,fundamentos de cisco packet tracer,https://edutin.com/curso-de-Cisco-Packet-Tracer,571,141023
Conexión Vía SSH a un Switch,CodeStack,https://youtube.com/watch?v=i5qZnsHNRmg,fundamentos de cisco packet tracer,https://edutin.com/curso-de-Cisco-Packet-Tracer,571,141000
NAT: PAT (Port Address Traslation),CodeStack,https://youtube.com/watch?v=I6MLqzfy6BI,fundamentos de cisco packet tracer,https://edutin.com/curso-de-Cisco-Packet-Tracer,571,141044
